id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
3eed9821,Samuel Umtiti,fr FRA,DF,es Barcelona,25,1993,3,3,270,3.0,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.9,2,14,0,0.00,0.00,0.00,0.00,0.00,0.27,0.02,0.29,0.27,0.29,Matches
d248cd8f,Dayot Upamecano,fr FRA,DF,de RB Leipzig,20,1998,8,8,659,7.3,0,0,0,0,0,0,3,0,0.4,0.4,0.0,0.4,11,56,3,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches
d75f3980,Jere Uronen,fi FIN,DF,be Genk,25,1994,3,3,270,3.0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,1,14,11,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09,Matches
7a4cea18,Mathieu Valbuena,fr FRA,MF,gr Olympiacos,34,1984,3,1,105,1.2,1,1,2,0,1,1,0,0,0.8,0.0,0.2,0.3,2,8,3,0.86,0.86,1.71,0.00,0.86,0.70,0.21,0.91,0.02,0.24,Matches
0e21fc3c,Borja Valero,es ESP,MF,it Inter,34,1985,3,2,152,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.7,3,7,1,0.00,0.00,0.00,0.00,0.00,0.06,0.33,0.39,0.06,0.39,Matches
9778d8dd,Albert Vallci,at AUT,DF,at RB Salzburg,24,1995,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
0bc4e720,Manu Vallejo,es ESP,"FW,MF",es Valencia,22,1997,2,0,74,0.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,2,6,0.00,0.00,0.00,0.00,0.00,0.14,0.04,0.18,0.14,0.18,Matches
0959c2a2,Federico Valverde,uy URU,MF,es Real Madrid,21,1998,6,4,348,3.9,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.5,8,21,15,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.12,0.03,0.12,Matches
e06683ca,Virgil van Dijk,nl NED,DF,eng Liverpool,28,1991,8,8,750,8.3,0,0,0,0,0,0,0,0,0.4,0.4,0.3,0.7,2,46,5,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09,Matches
392a7aea,Hans Vanaken,be BEL,MF,be Club Brugge,26,1992,6,6,540,6.0,1,0,1,1,0,0,0,0,0.3,0.3,0.8,1.1,0,42,19,0.17,0.00,0.17,0.17,0.17,0.05,0.13,0.18,0.05,0.18,Matches
f9e0c603,Maarten Vandevoordt,be BEL,GK,be Genk,17,2002,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
9f8e9423,Raphaël Varane,fr FRA,DF,es Real Madrid,26,1993,8,8,720,8.0,0,0,0,0,0,0,1,0,0.9,0.9,0.0,0.9,4,20,1,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches
fd51b456,Lucas Vázquez,es ESP,"FW,MF",es Real Madrid,28,1991,4,1,102,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,6,6,20,0.00,0.00,0.00,0.00,0.00,0.13,0.26,0.39,0.13,0.39,Matches
44ac04e9,Matías Vecino,uy URU,MF,it Inter,27,1991,3,3,236,2.6,1,0,1,1,0,0,1,0,0.4,0.4,0.7,1.1,7,11,6,0.38,0.00,0.38,0.38,0.38,0.16,0.27,0.43,0.16,0.43,Matches
dad4b285,Joël Veltman,nl NED,DF,nl Ajax,27,1992,5,5,426,4.7,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,2,13,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
1467af0d,Marco Verratti,it ITA,MF,fr Paris S-G,26,1992,9,6,589,6.5,0,0,0,0,0,0,3,0,0.0,0.0,1.6,1.6,13,57,10,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.25,0.00,0.25,Matches
ba23a904,Jan Vertonghen,be BEL,DF,eng Tottenham,32,1987,3,3,252,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
67cdbc0e,Arturo Vidal,cl CHI,"MF,FW",es Barcelona,32,1987,7,4,422,4.7,0,1,1,0,0,0,4,1,0.1,0.1,0.8,0.9,5,12,29,0.00,0.21,0.21,0.00,0.21,0.02,0.17,0.19,0.02,0.19,Matches
8b529245,Carlos Vinícius,br BRA,FW,pt Benfica,24,1995,5,3,322,3.6,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,4,7,13,0.28,0.00,0.28,0.28,0.28,0.28,0.02,0.30,0.28,0.30,Matches
db750822,Vitolo,es ESP,"FW,MF",es Atlético Madrid,29,1989,4,1,119,1.3,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,4,3,14,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20,Matches
03df04ff,Odisseas Vlachodimos,gr GRE,GK,pt Benfica,25,1994,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
5064d4c1,Thibault Vlietinck,be BEL,FW,be Club Brugge,21,1997,1,1,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,6,8,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Matches
64f69877,Kevin Volland,de GER,FW,de Leverkusen,27,1992,6,5,459,5.1,1,0,1,1,0,0,0,0,1.3,1.3,0.3,1.6,17,10,34,0.20,0.00,0.20,0.20,0.20,0.25,0.06,0.32,0.25,0.32,Matches
c24544c7,Ruud Vormer,nl NED,MF,be Club Brugge,31,1988,3,3,263,2.9,0,0,0,0,0,0,3,1,0.0,0.0,1.0,1.0,2,7,14,0.00,0.00,0.00,0.00,0.00,0.01,0.35,0.36,0.01,0.36,Matches
d0d8dd44,Stefan de Vrij,nl NED,DF,it Inter,27,1992,6,6,540,6.0,0,1,1,0,0,0,1,0,0.3,0.3,0.6,0.9,3,13,0,0.00,0.17,0.17,0.00,0.17,0.05,0.10,0.15,0.05,0.15,Matches
46a8347f,Šime Vrsaljko,hr CRO,DF,es Atlético Madrid,27,1992,2,1,120,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
82a8d4cc,Aleksa Vukanović,rs SRB,"MF,FW",rs Red Star,27,1992,4,2,171,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,5,2,10,0.00,0.00,0.00,0.00,0.00,0.10,0.05,0.15,0.10,0.15,Matches
5944af8f,Miloš Vulić,rs SRB,MF,rs Red Star,22,1996,4,1,185,2.1,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.3,3,11,7,0.49,0.00,0.49,0.49,0.49,0.09,0.04,0.12,0.09,0.12,Matches
808df563,Moussa Wagué,sn SEN,FW,es Barcelona,20,1998,2,1,91,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,3,5,0.00,0.00,0.00,0.00,0.00,0.09,0.04,0.13,0.09,0.13,Matches
86dd77d1,Kyle Walker,eng ENG,DF,eng Manchester City,29,1990,6,5,443,4.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,14,28,13,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
984a5a64,Kyle Walker-Peters,eng ENG,DF,eng Tottenham,22,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
e0900238,Victor Wanyama,ke KEN,MF,eng Tottenham,28,1991,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
d83bbc54,Daniel Wass,dk DEN,"DF,MF",es Valencia,30,1989,8,8,720,8.0,1,0,1,1,0,0,3,0,0.2,0.2,0.5,0.7,20,39,31,0.12,0.00,0.12,0.12,0.12,0.02,0.07,0.09,0.02,0.09,Matches
346d51d9,Julian Weigl,de GER,"MF,DF",de Dortmund,23,1995,4,4,340,3.8,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0,18,5,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
30c220c3,Mitchell Weiser,de GER,DF,de Leverkusen,25,1994,3,3,270,3.0,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,5,26,8,0.00,0.00,0.00,0.00,0.00,0.03,0.11,0.14,0.03,0.14,Matches
f9acca3a,Wendell,br BRA,DF,de Leverkusen,26,1993,4,4,350,3.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,15,6,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
49fe9070,Timo Werner,de GER,"FW,MF",de RB Leipzig,23,1996,8,7,579,6.4,4,2,6,2,2,2,1,0,4.8,3.2,1.2,4.4,26,20,76,0.62,0.31,0.93,0.31,0.62,0.75,0.19,0.94,0.50,0.69,Matches
eb58eef0,Georginio Wijnaldum,nl NED,MF,eng Liverpool,28,1990,8,5,552,6.1,2,0,2,2,0,0,0,0,1.0,1.0,0.6,1.6,26,34,19,0.33,0.00,0.33,0.33,0.33,0.17,0.10,0.26,0.17,0.26,Matches
8b9ebd03,Willian,br BRA,"FW,MF",eng Chelsea,30,1988,7,6,528,5.9,1,1,2,1,0,0,0,0,1.3,1.3,2.1,3.4,33,49,59,0.17,0.17,0.34,0.17,0.34,0.23,0.36,0.59,0.23,0.59,Matches
2f7acede,Harry Winks,eng ENG,MF,eng Tottenham,23,1996,5,5,440,4.9,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,6,36,4,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches
5dfc6ad5,Axel Witsel,be BEL,MF,de Dortmund,30,1989,7,7,610,6.8,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,9,46,10,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
4b803b3c,Maximilian Wöber,at AUT,DF,at RB Salzburg,21,1998,6,6,540,6.0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,7,32,1,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches
f3600c02,Xeka,pt POR,MF,fr Lille,24,1994,3,1,120,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,0,3,0,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
b7481dc0,Erencan Yardimci,tr TUR,MF,tr Galatasaray,17,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
f5c8b425,Yusuf Yazıcı,tr TUR,"FW,MF",fr Lille,22,1997,6,4,371,4.1,0,0,0,0,0,0,0,0,1.6,1.6,0.4,2.0,13,20,23,0.00,0.00,0.00,0.00,0.00,0.39,0.10,0.49,0.39,0.49,Matches
228f73ae,Amin Younes,de GER,FW,it Napoli,25,1993,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
3318193b,Abdulla Yusuf Helal,bh BHR,FW,cz Slavia Prague,26,1993,2,0,38,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,1,2,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.42,0.42,0.42,Matches
a4effc55,Dan-Axel Zagadou,fr FRA,DF,de Dortmund,20,1999,5,3,286,3.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,14,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
d3de9af0,Duván Zapata,co COL,FW,it Atalanta,28,1991,5,3,323,3.6,1,1,2,1,0,0,1,0,2.3,2.3,0.4,2.7,12,6,36,0.28,0.28,0.56,0.28,0.56,0.64,0.11,0.74,0.64,0.74,Matches
bc647827,Jaroslav Zelený,cz CZE,"MF,FW",cz Slavia Prague,26,1992,4,1,112,1.2,0,1,1,0,0,0,0,0,0.5,0.5,0.2,0.7,1,4,6,0.00,0.80,0.80,0.00,0.80,0.41,0.14,0.56,0.41,0.56,Matches
ed87a229,Rifat Zhemaletdinov,ru RUS,"MF,FW",ru Loko Moscow,22,1996,5,5,356,4.0,0,0,0,0,0,0,0,0,0.3,0.3,1.1,1.4,7,9,9,0.00,0.00,0.00,0.00,0.00,0.07,0.27,0.34,0.07,0.34,Matches
ed2b33cb,Yuri Zhirkov,ru RUS,"DF,MF",ru Zenit,35,1983,2,1,73,0.8,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.2,2,1,5,0.00,1.23,1.23,0.00,1.23,0.08,0.13,0.21,0.08,0.21,Matches
a5296e55,Piotr Zieliński,pl POL,MF,it Napoli,25,1994,7,6,519,5.8,0,1,1,0,0,0,2,0,0.3,0.3,0.4,0.7,14,25,23,0.00,0.17,0.17,0.00,0.17,0.05,0.07,0.12,0.05,0.12,Matches
51cf8561,Oleksandr Zinchenko,ua UKR,"DF,MF",eng Manchester City,22,1996,2,1,115,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,8,4,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
028e70b9,Joshua Zirkzee,nl NED,FW,de Bayern Munich,18,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
6622454d,Hakim Ziyech,ma MAR,"FW,MF",nl Ajax,26,1993,6,6,495,5.5,2,4,6,2,0,0,0,0,1.1,1.1,2.4,3.5,20,47,34,0.36,0.73,1.09,0.36,1.09,0.20,0.44,0.64,0.20,0.64,Matches
ce4246f5,Kurt Zouma,fr FRA,DF,eng Chelsea,24,1994,7,7,612,6.8,0,1,1,0,0,0,2,0,0.2,0.2,0.8,1.0,3,19,0,0.00,0.15,0.15,0.00,0.15,0.02,0.12,0.14,0.02,0.14,Matches
aca5a6f7,Marko Đira,hr CRO,"MF,FW",hr Dinamo Zagreb,20,1999,3,0,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.06,0.14,0.19,0.06,0.19,Matches
